linea;unidad;lat;lon;hora
11;34;-25.311696666666666;-57.38224;23:02:40
11;17;-25.276143333333334;-57.54759833333333;23:02:18
38;66;-25.452023333333333;-57.516635;23:02:24
58;164;-25.343968333333333;-57.48782333333333;23:02:28
454;14;-25.48966666666667;-57.35979;23:02:26
128;221;-25.3245;-57.552233333333334;23:01:10
454;14;-25.489228333333333;-57.35988833333333;23:02:36
454;26;-25.345776666666666;-57.50579333333334;23:02:26
11;34;-25.311488333333333;-57.381945;23:02:50
11;17;-25.275541666666665;-57.545565;23:02:30
38;66;-25.452896666666668;-57.51477666666667;23:02:44
56;1503;-25.366125;-57.51434166666667;23:02:50
96;28;-25.361871666666666;-57.46073;23:02:50
58;132;-25.33555;-57.53297333333333;23:01:54
58;164;-25.344773333333332;-57.48368833333333;23:02:56
128;221;-25.324051666666666;-57.55318;23:01:28
454;14;-25.489001666666667;-57.35996166666666;23:02:42
454;26;-25.34564;-57.50547666666667;23:03:06
56;1503;-25.366156666666665;-57.51419666666666;23:02:52
165;42;-25.335778333333334;-57.53234833333333;23:02:26
11;17;-25.273973333333334;-57.541758333333334;23:02:54
110;6;-25.283053333333335;-57.562445;23:02:54
58;132;-25.337011666666665;-57.52910833333333;23:02:26
58;164;-25.345166666666668;-57.481715;23:03:10
128;221;-25.323085;-57.554991666666666;23:01:54
38;66;-25.453773333333334;-57.51300666666667;23:03:08
58;132;-25.337743333333332;-57.527213333333336;23:02:38
454;14;-25.48534;-57.36081166666666;23:03:14
454;26;-25.34552;-57.50512666666667;23:03:16
56;1503;-25.366305;-57.51358333333334;23:03:06
128;221;-25.322185;-57.55669;23:02:24
1504;96;-25.421281666666665;-57.56614666666667;23:02:46
165;42;-25.33700333333333;-57.52912;23:03:10
165;70;-25.298028333333335;-57.616435;23:03:16
11;74;-25.306746666666665;-57.602518333333336;23:02:20
11;17;-25.274476666666665;-57.54076333333333;23:03:06
110;6;-25.282476666666668;-57.561748333333334;23:03:02
220;51;-25.236551666666667;-57.48264666666667;23:03:04
88;1248;-25.299963333333334;-57.645255;23:02:06
34;3;-25.306276666666665;-57.62529333333333;23:02:30
1504;96;-25.422228333333333;-57.564418333333336;23:03:06
1503;39;-25.415645;-57.55611666666667;23:02:16
187;6;-25.352721666666667;-57.53601333333334;23:03:10
11;98;-25.345975;-57.41544666666667;23:02:36
11;74;-25.307725;-57.59965;23:02:56
165;8;-25.448743333333333;-57.36890666666667;23:03:02
165;70;-25.298123333333333;-57.61651166666667;23:03:18
88;1248;-25.300086666666665;-57.64763166666667;23:02:42
220;51;-25.236453333333333;-57.48471;23:03:22
30;100;-25.26726;-57.49383;23:03:16
34;3;-25.304056666666668;-57.62432;23:03:10
41;4;-25.326338333333332;-57.59744166666667;23:03:18
187;28;-25.610726666666668;-57.471915;23:02:36
1503;39;-25.417918333333333;-57.55918833333333;23:02:52
11;98;-25.344113333333333;-57.41429;23:03:14
34;3;-25.30396;-57.62450333333334;23:03:14
232;64;-25.443466666666666;-57.441165;23:03:04
232;64;-25.444983333333333;-57.440016666666665;23:03:22
11;59;-25.300806666666666;-57.389975;23:02:56
23;983;-25.276368333333334;-57.58571166666667;23:03:08
1503;39;-25.41895166666667;-57.560858333333336;23:03:08
203;62;-25.28852;-57.64353833333333;23:02:52
56;1525;-25.442353333333333;-57.44479333333334;23:02:36
11;23;-25.354193333333335;-57.396175;23:02:52
203;62;-25.289515;-57.641776666666665;23:03:12
56;1525;-25.441535;-57.44294333333333;23:02:56
11;23;-25.354541666666666;-57.395331666666664;23:03:06
454;42;-25.26764;-57.48186333333334;23:02:26
34;8;-25.198088333333335;-57.46436166666667;23:02:24
56;1525;-25.44138;-57.44274;23:03:04
30;78;-25.28554;-57.57684166666667;23:02:34
454;42;-25.267696666666666;-57.481498333333334;23:02:38
11;23;-25.3544;-57.395133333333334;23:03:16
56;1525;-25.441156666666668;-57.44286666666667;23:03:12
23;1645;-25.152085;-57.455665;23:02:48
34;8;-25.199021666666667;-57.464591666666664;23:02:48
454;42;-25.26817;-57.47952166666666;23:03:08
133;391;-25.332661666666667;-57.54016333333333;23:02:40
30;78;-25.28591;-57.575195;23:03:06
23;1645;-25.15204;-57.456005;23:02:58
30;78;-25.286065;-57.57438166666667;23:03:24
133;391;-25.332821666666668;-57.54029;23:02:44
23;1645;-25.151993333333333;-57.45607666666667;23:03:00
96;56;-25.395341666666667;-57.410941666666666;23:02:34
133;391;-25.333026666666665;-57.54045333333333;23:02:52
23;1645;-25.151818333333335;-57.456245;23:03:04
96;56;-25.39694666666667;-57.410021666666665;23:02:46
96;56;-25.400138333333334;-57.40779333333333;23:03:20
23;1645;-25.151183333333332;-57.45698;23:03:18
96;22;-25.394208333333335;-57.41157;23:03:22
165;71;-25.355426666666666;-57.44126833333333;23:02:34
40;138;-25.224251666666667;-57.541385;23:02:38
23;1645;-25.15092;-57.457586666666664;23:03:32
454;8;-25.467373333333335;-57.422065;23:02:36
165;71;-25.358016666666668;-57.43828166666667;23:03:08
40;138;-25.224528333333332;-57.540115;23:03:10
454;8;-25.468885;-57.42088666666667;23:02:58
128;225;-25.39636;-57.346133333333334;23:02:48
454;16;-25.45284;-57.36987166666667;23:01:50
128;225;-25.397025;-57.342063333333336;23:03:22
30;9;-25.277953333333333;-57.553763333333336;23:03:14
23;1628;-25.28584;-57.64650666666667;23:03:12
128;225;-25.397361666666665;-57.33998;23:03:36
30;86;-25.331911666666667;-57.612605;23:03:22
58;138;-25.396706666666667;-57.424861666666665;23:03:12
58;138;-25.39855;-57.424708333333335;23:03:30
58;113;-25.396065;-57.44717;23:02:42
40;114;-25.226135;-57.533426666666664;23:02:56
49;103;-25.219358333333332;-57.476485;23:01:28
58;113;-25.395848333333333;-57.44714333333334;23:02:48
49;103;-25.218256666666665;-57.4748;23:01:46
128;240;-25.400168333333333;-57.283935;23:02:34
58;113;-25.395055;-57.44707833333333;23:03:00
454;35;-25.486295;-57.40286166666667;23:02:34
454;17;-25.334;-57.61383;23:02:42
187;30;-25.431823333333334;-57.44915;23:02:32
40;114;-25.22606;-57.53367166666666;23:03:04
23;1402;-25.205288333333332;-57.52585833333333;23:02:50
31;22;-25.290925;-57.587156666666665;23:03:18
49;103;-25.21672166666667;-57.473571666666665;23:02:02
128;240;-25.399281666666667;-57.2821;23:02:56
454;35;-25.486455;-57.402636666666666;23:02:42
454;17;-25.33359;-57.61221666666667;23:03:12
232;54;-25.496456666666667;-57.473571666666665;23:03:18
23;1402;-25.208575;-57.527865;23:03:20
58;113;-25.393206666666668;-57.44736;23:03:26
31;31;-25.286406666666668;-57.627498333333335;23:03:08
187;30;-25.435181666666665;-57.447315;23:03:02
454;35;-25.487746666666666;-57.40116833333333;23:03:00
128;240;-25.397498333333335;-57.27938833333333;23:03:24
232;54;-25.496568333333332;-57.47375;23:03:24
31;31;-25.285295;-57.629263333333334;23:03:32
454;35;-25.489085;-57.399703333333335;23:03:14
232;54;-25.496651666666665;-57.47396833333333;23:03:30
58;145;-25.407813333333333;-57.43942166666667;23:03:44
31;31;-25.2852;-57.629221666666666;23:03:34
203;84;-25.334406666666666;-57.49106833333333;23:02:26
5;19;-25.01456;-57.558585;23:02:42
96;130;-25.35756;-57.439205;23:02:48
38;23;-25.462538333333335;-57.50901;23:03:10
203;84;-25.333963333333333;-57.490035;23:02:50
40;105;-25.243995;-57.54645;23:02:48
31;31;-25.284893333333333;-57.629005;23:03:40
5;19;-25.014323333333333;-57.55853166666667;23:02:50
96;130;-25.35805;-57.43839166666667;23:02:56
40;105;-25.242678333333334;-57.54503166666667;23:03:12
203;84;-25.33377;-57.489066666666666;23:03:06
5;19;-25.012436666666666;-57.558155;23:03:10
96;130;-25.35938;-57.434538333333336;23:03:24
40;105;-25.242543333333334;-57.544756666666665;23:03:20
11;49;-25.334326666666666;-57.53627;23:03:02
203;84;-25.333716666666668;-57.48881;23:03:12
128;203;-25.35502333333333;-57.63034;23:03:42
31;31;-25.284558333333333;-57.62907;23:03:46
96;130;-25.360108333333333;-57.43270833333333;23:03:36
40;105;-25.242596666666667;-57.54468833333333;23:03:22
11;52;-25.36231;-57.429;23:03:16
11;49;-25.33456333333333;-57.535711666666664;23:03:24
23;1626;-25.24094;-57.543055;23:02:46
11;52;-25.36251;-57.428443333333334;23:03:28
11;49;-25.3353;-57.533728333333336;23:03:40
96;130;-25.360313333333334;-57.432273333333335;23:03:48
23;1626;-25.239001666666667;-57.54111;23:03:24
454;38;-25.329866666666668;-57.60591;23:02:58
454;45;-25.509131666666665;-57.35966;23:03:20
454;5;-25.327048333333334;-57.56911;23:02:48
11;52;-25.362415;-57.42831666666667;23:03:32
31;31;-25.28441;-57.629333333333335;23:03:50
454;38;-25.328393333333334;-57.60463166666667;23:03:26
454;5;-25.328235;-57.570663333333336;23:03:06
11;52;-25.362313333333333;-57.428215;23:03:34
11;34;-25.311511666666668;-57.381568333333334;23:03:06
128;207;-25.344073333333334;-57.615813333333335;23:03:32
454;5;-25.329153333333334;-57.571865;23:03:28
23;1626;-25.239201666666666;-57.54082;23:03:32
11;45;-25.259058333333332;-57.449603333333336;23:02:54
11;34;-25.312356666666666;-57.38024;23:03:36
58;132;-25.338511666666665;-57.525236666666665;23:02:52
128;221;-25.321111666666667;-57.55873;23:03:20
11;92;-25.31881;-57.566111666666664;23:02:40
11;45;-25.259215;-57.44892;23:03:12
11;34;-25.312711666666665;-57.379805;23:03:50
58;132;-25.33997;-57.52128833333333;23:03:18
128;221;-25.320193333333332;-57.56058;23:03:38
11;92;-25.319321666666667;-57.564161666666664;23:02:50
11;45;-25.259295;-57.44750833333333;23:03:32
58;132;-25.34104;-57.51963;23:03:32
128;221;-25.319773333333334;-57.561263333333336;23:03:54
165;40;-25.452693333333333;-57.337806666666665;23:02:56
11;92;-25.32047;-57.560165;23:03:20
128;221;-25.31958;-57.56124333333333;23:03:58
96;92;-25.353161666666665;-57.443731666666665;23:03:00
96;31;-25.419731666666667;-57.404288333333334;23:03:04
165;40;-25.45273;-57.337985;23:03:02
96;92;-25.35448166666667;-57.44235833333333;23:03:26
96;31;-25.421521666666667;-57.404815;23:03:28
88;1248;-25.299931666666666;-57.64978;23:03:12
165;8;-25.44325;-57.368568333333336;23:03:50
165;40;-25.452758333333332;-57.33808;23:03:04
96;92;-25.354808333333335;-57.44202666666666;23:03:38
23;1632;-25.354545;-57.610488333333336;23:03:14
88;1248;-25.299896666666665;-57.64982166666667;23:03:16
187;28;-25.61143;-57.470005;23:03:06
165;40;-25.453263333333332;-57.33972833333333;23:03:36
23;1632;-25.354623333333333;-57.61018333333333;23:03:28
187;28;-25.612206666666665;-57.465885;23:03:50
88;1248;-25.298993333333332;-57.651405;23:03:58
58;110;-25.381288333333334;-57.44096666666667;23:02:54
58;110;-25.381898333333332;-57.44132833333333;23:03:06
11;59;-25.304358333333333;-57.38877333333333;23:03:22
58;110;-25.382471666666667;-57.44204166666667;23:03:26
165;122;-25.318795;-57.56628;23:02:56
165;72;-25.377986666666665;-57.39862;23:02:30
11;59;-25.306255;-57.386768333333336;23:03:54
165;122;-25.319841666666665;-57.56235;23:03:30
165;72;-25.377991666666667;-57.39832666666667;23:03:12
58;110;-25.383511666666667;-57.443065;23:03:42
165;122;-25.320391666666666;-57.56042;23:03:50
34;8;-25.200863333333334;-57.46465166666667;23:03:14
54;31;-25.44336;-57.535315;23:03:20
128;234;-25.34398;-57.615748333333336;23:02:52
58;117;-25.3341;-57.57805166666667;23:02:38
35;31;-25.2181;-57.51949166666667;23:03:00
34;8;-25.20165666666667;-57.464576666666666;23:03:30
54;31;-25.443388333333335;-57.53511666666667;23:03:22
5;1;-25.256003333333332;-57.57147833333333;23:03:00
454;8;-25.470376666666667;-57.419685;23:03:18
58;117;-25.333823333333335;-57.5777;23:02:48
35;31;-25.217981666666667;-57.51935833333334;23:03:04
34;8;-25.201955;-57.46453;23:03:44
454;8;-25.473281666666665;-57.417095;23:04:04
58;117;-25.333633333333335;-57.577465;23:02:54
5;1;-25.256301666666666;-57.570495;23:03:12
34;8;-25.202518333333334;-57.464286666666666;23:03:56
58;117;-25.332425;-57.57595333333333;23:03:12
5;1;-25.256318333333333;-57.566295;23:03:46
110;26;-25.30585;-57.604681666666664;23:02:52
54;31;-25.443835;-57.53433833333333;23:03:34
58;117;-25.330928333333333;-57.57405833333333;23:03:36
35;31;-25.21609;-57.51716166666667;23:03:46
23;1636;-25.256751666666666;-57.55146666666667;23:02:46
47;74;-25.42398;-57.53823;23:02:56
110;26;-25.305055;-57.60726833333333;23:03:26
233;1;-25.528245;-57.55088666666666;23:03:26
133;391;-25.3348;-57.541671666666666;23:03:44
28;31;-25.267255;-57.493343333333335;23:02:58
23;1636;-25.255566666666667;-57.55144833333333;23:02:54
47;74;-25.424258333333334;-57.538185;23:03:46
220;90;-25.337231666666668;-57.509845;23:01:46
23;1636;-25.25377;-57.551116666666665;23:03:06
23;1404;-25.286511666666666;-57.62575;23:03:24
38;19;-25.345133333333333;-57.579985;23:02:50
28;31;-25.26825;-57.48937166666666;23:03:50
220;90;-25.33628;-57.51036333333333;23:02:02
35;36;-25.234568333333332;-57.527301666666666;23:03:08
23;1636;-25.25012;-57.550398333333334;23:03:32
23;1404;-25.286461666666668;-57.625838333333334;23:03:26
31;51;-25.312586666666668;-57.571578333333335;23:03:08
220;90;-25.336275;-57.510371666666664;23:02:04
35;36;-25.23283;-57.52701166666667;23:03:38
23;1404;-25.286395;-57.62594166666667;23:03:28
31;51;-25.313813333333332;-57.572073333333336;23:03:28
220;90;-25.335988333333333;-57.51043166666667;23:02:26
31;51;-25.313868333333332;-57.571963333333336;23:03:32
454;33;-25.44178;-57.44251166666667;23:02:46
31;51;-25.313876666666665;-57.571955;23:03:32
23;1628;-25.288245;-57.648246666666665;23:03:52
47;4736;-25.306443333333334;-57.59573666666667;23:03:28
454;33;-25.44197;-57.442355;23:02:52
454;33;-25.44502333333333;-57.43998333333333;23:03:30
47;4736;-25.307168333333333;-57.59596166666667;23:03:46
28;33;-25.270148333333335;-57.481433333333335;23:04:00
165;20;-25.319675;-57.63839333333333;23:03:12
31;51;-25.314213333333335;-57.572181666666665;23:03:56
454;33;-25.44652333333333;-57.43886166666667;23:03:44
88;1145;-25.38132166666667;-57.552753333333335;23:03:18
165;20;-25.319751666666665;-57.63864;23:03:20
233;2;-25.40553;-57.54253;23:02:52
88;1145;-25.382895;-57.551653333333334;23:03:48
233;2;-25.409215;-57.54161;23:03:28
34;31;-25.256266666666665;-57.57001;23:03:02
49;103;-25.21557;-57.471938333333334;23:02:30
35;29;-25.221555;-57.52452;23:03:18
233;2;-25.411023333333333;-57.541175;23:03:40
34;31;-25.256216666666667;-57.56575;23:03:32
16501;51;-25.44168;-57.36810666666667;23:04:04
31;10;-25.323548333333335;-57.633581666666664;23:03:46
49;103;-25.21367;-57.46942;23:03:12
187;30;-25.437515;-57.445735;23:03:46
128;236;-25.392273333333332;-57.35541833333333;23:03:46
35;29;-25.222226666666668;-57.52509666666667;23:03:52
58;1829;-25.322213333333334;-57.55688;23:03:22
23;1402;-25.210288333333335;-57.52864833333334;23:03:36
31;10;-25.32372;-57.63354833333333;23:03:50
454;35;-25.490456666666667;-57.39817;23:03:40
454;17;-25.33314;-57.61073666666667;23:03:36
165;36;-25.342711666666666;-57.505565;23:03:34
128;240;-25.395693333333334;-57.27859;23:03:46
58;1829;-25.323478333333334;-57.55448;23:03:54
187;30;-25.439161666666667;-57.444445;23:04:04
23;1402;-25.212565;-57.52920833333334;23:04:06
34;31;-25.255846666666667;-57.56482166666667;23:03:38
31;10;-25.323983333333334;-57.633539999999996;23:03:54
454;35;-25.492665;-57.39570166666667;23:04:12
454;17;-25.33455;-57.61017833333333;23:04:10
128;240;-25.395663333333335;-57.278675;23:03:50
187;30;-25.440698333333334;-57.44324833333334;23:04:20
34;31;-25.254986666666667;-57.56301;23:03:52
454;35;-25.492861666666666;-57.395491666666665;23:04:20
454;17;-25.334511666666668;-57.60996166666666;23:04:16
165;36;-25.34282;-57.50579833333333;23:03:42
203;83;-25.30566;-57.58323166666667;23:03:42
128;240;-25.395175;-57.27914666666667;23:04:18
1503;51;-25.42702166666667;-57.557143333333336;23:03:32
96;52;-25.368691666666667;-57.418971666666664;23:03:08
203;84;-25.333388333333332;-57.48675;23:03:32
203;83;-25.304028333333335;-57.58219833333333;23:04:02
1503;51;-25.429935;-57.55459833333333;23:04:00
5;19;-25.008783333333334;-57.55740333333333;23:03:40
96;52;-25.369923333333332;-57.41730833333333;23:03:22
11;91;-25.271086666666665;-57.49511666666667;23:03:34
11;55;-25.32471;-57.55228666666667;23:03:42
38;23;-25.464673333333334;-57.509593333333335;23:03:44
5;19;-25.006941666666666;-57.557025;23:04:02
11;91;-25.271098333333335;-57.49496833333333;23:03:40
11;55;-25.325568333333333;-57.550605;23:04:12
96;52;-25.370964999999998;-57.41581333333333;23:03:52
96;55;-25.288168333333335;-57.63061833333333;23:03:18
38;23;-25.464951666666668;-57.509735;23:03:54
203;84;-25.332965;-57.484183333333334;23:04:08
11;91;-25.271168333333332;-57.49472333333333;23:03:48
203;84;-25.332913333333334;-57.48386;23:04:20
38;23;-25.466568333333335;-57.510665;23:04:16
58;145;-25.40721;-57.44137833333333;23:04:10
30;1;-25.304818333333333;-57.45271666666667;23:03:48
96;28;-25.360015;-57.458308333333335;23:03:26
96;55;-25.288503333333335;-57.630156666666664;23:04:02
23;1637;-25.230818333333332;-57.53673166666667;23:03:40
23;1637;-25.229193333333335;-57.535625;23:03:58
110;6;-25.28116;-57.560336666666664;23:03:22
28;55;-25.292076666666667;-57.66220833333333;23:03:54
454;14;-25.483516666666667;-57.361235;23:03:26
96;28;-25.36009333333333;-57.45818666666667;23:03:30
128;222;-25.360201666666665;-57.432635;23:04:06
454;14;-25.479878333333332;-57.36208333333333;23:04:04
56;1503;-25.366341666666667;-57.513385;23:03:10
110;6;-25.27975;-57.55754;23:03:52
96;28;-25.36097;-57.45639;23:03:58
58;164;-25.34557;-57.47971666666667;23:03:24
11;92;-25.32139;-57.558368333333334;23:03:34
23;1637;-25.22885;-57.5354;23:04:08
56;1503;-25.366898333333335;-57.51139;23:03:36
58;164;-25.345843333333335;-57.47873666666667;23:03:58
11;98;-25.343016666666667;-57.413111666666666;23:03:28
11;92;-25.32297833333333;-57.55548833333334;23:04:02
56;1503;-25.367091666666667;-57.510715;23:03:52
58;164;-25.346316666666667;-57.47673;23:04:24
165;42;-25.337786666666666;-57.52698;23:03:32
165;70;-25.298751666666668;-57.616958333333336;23:03:34
11;98;-25.340551666666666;-57.410068333333335;23:04:10
11;17;-25.274913333333334;-57.540571666666665;23:03:10
56;1503;-25.367158333333332;-57.51049666666667;23:03:58
220;51;-25.236366666666665;-57.48682;23:03:36
165;42;-25.338468333333335;-57.52512333333333;23:03:44
165;70;-25.30052166666667;-57.61821666666667;23:04:06
34;3;-25.303273333333333;-57.625915;23:03:38
1504;96;-25.422783333333335;-57.563338333333334;23:03:32
11;17;-25.27826;-57.539;23:03:44
220;51;-25.236218333333333;-57.489395;23:04:02
187;6;-25.352148333333332;-57.53409833333333;23:03:26
165;42;-25.339133333333333;-57.52315;23:03:58
165;70;-25.301101666666668;-57.618595;23:04:20
30;100;-25.26733;-57.493515;23:03:26
34;3;-25.303316666666667;-57.625991666666664;23:03:40
187;6;-25.351125;-57.53227833333333;23:03:40
1504;96;-25.423675;-57.56149666666666;23:04:00
30;100;-25.267576666666667;-57.492495;23:04:24
34;3;-25.303128333333333;-57.626281666666664;23:03:48
1503;39;-25.419658333333334;-57.56240833333333;23:03:24
187;6;-25.348606666666665;-57.52901833333333;23:04:04
16501;69;-25.441641666666666;-57.367956666666664;23:03:44
41;4;-25.326753333333333;-57.597728333333336;23:03:28
34;3;-25.302388333333333;-57.627208333333336;23:04:08
1503;39;-25.419731666666667;-57.56260666666667;23:03:28
41;4;-25.32846333333333;-57.59938666666667;23:04:02
23;983;-25.279945;-57.58678333333334;23:03:56
128;205;-25.395865;-57.279395;23:04:08
1503;39;-25.420591666666667;-57.564365;23:03:44
165;72;-25.378145;-57.39626166666667;23:03:42
232;64;-25.446211666666667;-57.43912;23:03:42
23;983;-25.281806666666668;-57.58731;23:04:14
1503;39;-25.421178333333334;-57.56633333333333;23:04:04
41;4;-25.328928333333334;-57.59976833333333;23:04:18
454;41;-25.441683333333334;-57.44258;23:02:22
165;72;-25.378306666666667;-57.394218333333335;23:04:04
232;64;-25.447175;-57.438525;23:04:00
454;41;-25.441875;-57.442435;23:02:34
454;45;-25.507436666666667;-57.35923666666667;23:03:46
165;72;-25.378413333333334;-57.39315333333333;23:04:22
232;64;-25.447491666666668;-57.438575;23:04:04
1503;39;-25.420966666666665;-57.56659666666667;23:04:08
203;62;-25.290505;-57.640055;23:03:28
232;64;-25.44774;-57.438628333333334;23:04:12
56;1525;-25.43963;-57.444086666666664;23:03:32
203;62;-25.292588333333335;-57.63655833333333;23:04:10
454;42;-25.268518333333333;-57.47814833333333;23:03:36
454;41;-25.444928333333333;-57.440126666666664;23:03:24
454;45;-25.507451666666668;-57.359138333333334;23:03:48
58;117;-25.330698333333334;-57.574305;23:03:52
11;23;-25.352763333333332;-57.39407666666666;23:03:44
56;1525;-25.436728333333335;-57.446333333333335;23:04:12
454;42;-25.268946666666668;-57.47753;23:03:58
454;41;-25.449653333333334;-57.43648;23:04:08
454;45;-25.507538333333333;-57.357951666666665;23:04:08
58;117;-25.328795;-57.57515333333333;23:04:12
30;78;-25.286115;-57.57420333333334;23:03:30
96;56;-25.401678333333333;-57.406665;23:03:42
11;23;-25.35271;-57.39418333333333;23:03:46
454;45;-25.507458333333332;-57.357925;23:04:10
58;117;-25.328465;-57.575118333333336;23:04:16
30;78;-25.286258333333333;-57.573706666666666;23:03:44
96;56;-25.403318333333335;-57.405676666666665;23:04:08
11;23;-25.35257;-57.394461666666665;23:03:52
454;45;-25.50735;-57.357905;23:04:12
58;117;-25.326548333333335;-57.574976666666664;23:04:32
23;1645;-25.15039;-57.459696666666666;23:03:56
30;78;-25.28633;-57.57336333333333;23:03:54
47;4714;-25.449393333333333;-57.52222;23:03:48
38;19;-25.345293333333334;-57.579791666666665;23:03:46
110;26;-25.304318333333335;-57.609385;23:04:18
23;1645;-25.150243333333332;-57.46067;23:04:16
23;1636;-25.246611666666666;-57.549231666666664;23:04:02
454;45;-25.50714;-57.35786;23:04:14
11;23;-25.352315;-57.39447666666667;23:04:02
47;4714;-25.451171666666667;-57.51846666666667;23:04:18
110;26;-25.30371;-57.611376666666665;23:04:36
23;1645;-25.15046;-57.460865;23:04:28
23;1636;-25.245271666666667;-57.54774333333334;23:04:22
38;19;-25.346406666666667;-57.578093333333335;23:04:14
454;45;-25.503425;-57.35714333333333;23:04:44
11;23;-25.352106666666668;-57.39431666666667;23:04:06
47;4714;-25.452036666666668;-57.516616666666664;23:04:34
47;74;-25.426135;-57.53785166666667;23:04:08
38;19;-25.347603333333332;-57.576476666666665;23:04:30
220;90;-25.333891666666666;-57.510596666666665;23:02:46
23;1636;-25.243903333333332;-57.54631666666667;23:04:38
23;1404;-25.285353333333333;-57.62761166666667;23:03:48
47;74;-25.429826666666667;-57.537265;23:04:40
220;90;-25.330148333333334;-57.509933333333336;23:03:14
165;71;-25.35938;-57.434538333333336;23:03:32
40;138;-25.224873333333335;-57.538695;23:03:40
23;1404;-25.28516;-57.628005;23:04:36
220;90;-25.328313333333334;-57.509616666666666;23:03:30
165;71;-25.360155;-57.432655;23:03:52
35;36;-25.229718333333334;-57.52704166666667;23:04:04
96;22;-25.399018333333334;-57.408625;23:04:28
40;138;-25.22488;-57.53864166666666;23:03:44
165;71;-25.360276666666667;-57.432451666666665;23:04:00
35;36;-25.227206666666667;-57.52592833333333;23:04:38
30;86;-25.331471666666665;-57.61092333333333;23:03:46
220;90;-25.326413333333335;-57.509303333333335;23:03:46
40;138;-25.225446666666667;-57.53637166666667;23:04:24
220;90;-25.324548333333333;-57.50900166666667;23:04:04
30;86;-25.329363333333333;-57.61112833333333;23:04:18
128;225;-25.397525;-57.33898;23:03:52
220;90;-25.322715;-57.508673333333334;23:04:24
38;22;-25.326466666666665;-57.59695;23:04:14
165;30;-25.442088333333334;-57.37005833333333;23:04:22
30;86;-25.328761666666665;-57.611178333333335;23:04:30
11;74;-25.308403333333334;-57.59759;23:03:20
128;225;-25.397808333333334;-57.337005;23:04:12
232;1;-25.186435;-57.52354;23:03:58
30;9;-25.277363333333334;-57.551795;23:03:36
11;74;-25.308473333333332;-57.5973;23:03:32
128;225;-25.398146666666666;-57.334918333333334;23:04:30
30;9;-25.276813333333333;-57.54987666666667;23:03:54
233;2;-25.412798333333335;-57.540755;23:04:02
454;33;-25.4496;-57.436515;23:04:12
11;74;-25.309881666666666;-57.593486666666664;23:04:02
30;9;-25.27567;-57.54586666666667;23:04:28
454;33;-25.452628333333333;-57.43407666666667;23:04:34
233;2;-25.418196666666667;-57.53921833333333;23:04:48
34;31;-25.254073333333334;-57.56116;23:04:06
58;138;-25.40124;-57.425596666666664;23:04:18
40;114;-25.226005;-57.53403;23:04:10
34;31;-25.252113333333334;-57.557631666666666;23:04:36
40;114;-25.225528333333333;-57.53599166666667;23:04:36
58;113;-25.391293333333333;-57.447478333333336;23:03:54
31;22;-25.290141666666667;-57.58898833333333;23:03:36
34;31;-25.251405;-57.555728333333334;23:04:50
165;36;-25.342936666666667;-57.50605;23:03:58
58;113;-25.391105;-57.447433333333336;23:04:00
31;22;-25.290001666666665;-57.589865;23:03:46
31;31;-25.283421666666666;-57.63110666666667;23:04:14
165;36;-25.344661666666667;-57.509665;23:04:48
58;113;-25.391056666666667;-57.44746;23:04:02
31;22;-25.290268333333334;-57.592575;23:04:16
31;31;-25.282415;-57.63303666666667;23:04:46
1503;51;-25.430478333333333;-57.553916666666666;23:04:14
31;31;-25.2823;-57.633318333333335;23:04:54
232;54;-25.497056666666666;-57.47593166666667;23:03:50
1503;51;-25.43188;-57.552688333333336;23:04:32
96;52;-25.371883333333333;-57.41408;23:04:16
232;54;-25.497728333333335;-57.478426666666664;23:04:14
1503;51;-25.434121666666666;-57.55140166666666;23:05:00
128;203;-25.354503333333334;-57.63021;23:03:54
96;130;-25.36044;-57.43204333333333;23:04:12
96;52;-25.373808333333333;-57.41045666666667;23:04:50
11;91;-25.271486666666668;-57.493495;23:04:12
232;54;-25.49836833333333;-57.48062;23:04:42
454;38;-25.32693;-57.60337333333333;23:03:42
96;130;-25.361476666666668;-57.43036166666667;23:04:32
11;49;-25.33599;-57.531821666666666;23:03:52
454;38;-25.326366666666665;-57.60288166666667;23:03:58
11;91;-25.271968333333334;-57.491565;23:04:32
11;52;-25.362238333333334;-57.428153333333334;23:03:38
11;49;-25.336305;-57.53095166666667;23:04:12
165;77;-25.441755;-57.370131666666666;23:04:42
128;203;-25.354333333333333;-57.63276666666667;23:04:32
58;145;-25.406081666666665;-57.44506833333333;23:05:00
11;91;-25.272393333333333;-57.48959333333333;23:04:52
11;52;-25.360531666666667;-57.426768333333335;23:04:14
11;49;-25.337041666666668;-57.52898;23:04:28
23;1626;-25.23993;-57.53973333333333;23:04:02
128;203;-25.354516666666665;-57.63364;23:04:48
454;38;-25.32488;-57.60133666666667;23:04:26
11;52;-25.35902;-57.42541833333333;23:04:30
11;49;-25.337793333333334;-57.526985;23:04:40
23;1626;-25.240021666666667;-57.539645;23:04:06
454;38;-25.324951666666667;-57.601263333333335;23:04:28
454;5;-25.330495;-57.57362666666667;23:03:58
110;6;-25.278671666666668;-57.555823333333336;23:04:10
110;6;-25.278005;-57.55385833333333;23:04:30
187;2;-25.61299;-57.466235;23:04:22
56;1503;-25.367615;-57.509193333333336;23:04:26
454;5;-25.330746666666666;-57.573935;23:04:08
